,name,count
1385,Gregg,25554
1386,Abrams,25534
1387,Smart,25528
1388,Beatty,25510
1389,Serna,25503
1390,Meier,25486
1391,Robison,25450
1392,Swartz,25444
1393,Seymour,25436
1394,Gleason,25416
1395,Vela,25414
1396,Padgett,25413
1397,Ackerman,25401
1398,Heller,25373
1399,Ziegler,25351
1400,Vinson,25341
1401,Eldridge,25299
1402,Pina,25293
1403,Schumacher,25292
1404,Akers,25290
1405,Roe,25286
1406,Tomlinson,25274
1407,Mayes,25256
1408,Zheng,25242
1409,Albright,25189
1410,Burgos,25169
1411,Swain,25157
1412,Manley,25136
1413,Helton,25118
1414,Song,25110
1415,Quick,25091
1416,Leslie,25078
1417,Stern,25074
1418,Givens,25067
1419,Tipton,25064
1420,Coffman,24980
1421,Greenwood,24971
1422,Curran,24969
1423,Childress,24937
1424,Fish,24924
1425,Elkins,24902
1426,Daley,24901
1427,Lowry,24895
1428,Angel,24895
1429,Solano,24881
1430,Duong,24870
1431,Edmonds,24857
1432,Gomes,24827
1433,Buckner,24822
1434,Walden,24821
1435,Hutchison,24820
1436,Griggs,24819
1437,Nix,24786
1438,Clifton,24758
1439,Thomson,24750
1440,Yarbrough,24749
1441,Mccauley,24743
1442,Elias,24696
1443,Jacob,24688
1444,Meredith,24679
1445,Mcelroy,24668
1446,Groves,24629
1447,Uribe,24612
1448,Hoskins,24581
1449,Bowden,24560
1450,Tatum,24558
1451,Schafer,24543
1452,Field,24543
1453,Bustamante,24536
1454,Stover,24526
1455,Teague,24514
1456,Gunter,24513
1457,Burrell,24504
1458,Funk,24419
1459,Crowder,24396
1460,Schulz,24385
1461,Sanderson,24384
1462,Canales,24384
1463,Tolbert,24375
1464,Lund,24347
1465,Blue,24341
1466,Kay,24337
1467,Draper,24337
1468,Shapiro,24335
1469,Whalen,24262
1470,Navarrete,24259
1471,Gamez,24256
1472,Swift,24249
1473,Inman,24222
1474,Crews,24219
1475,Kurtz,24216
1476,Stroud,24211
1477,Blanton,24154
1478,Reece,24145
1479,Liang,24140
1480,Francisco,24095
1481,Crow,24089
1482,Bloom,24081
1483,Sun,24058
1484,Tompkins,24056
1485,Jung,24026
1486,Nance,24018
1487,Anaya,24017
1488,Mckinley,24000
1489,Olivares,23982
1490,Newsome,23958
1491,Thurman,23950
1492,Helms,23949
1493,Metcalf,23946
1494,Goldman,23940
1495,Schmitz,23931
1496,Crouch,23923
1497,Mcmanus,23909
1498,Arevalo,23895
1499,Horner,23881
1500,Conklin,23846
1501,Holbrook,23843
1502,Neely,23843
1503,Hollingsworth,23831
1504,Clement,23830
1505,Devine,23775
1506,Crockett,23769
1507,Benavides,23761
1508,Bullard,23755
1509,Louis,23738
1510,Steiner,23735
1511,Coates,23725
1512,Drew,23722
1513,Bowles,23713
1514,Payton,23670
1515,Chappell,23634
1516,Amos,23621
1517,Hagen,23616
1518,Phipps,23610
1519,Self,23595
1520,Larkin,23578
1521,Poe,23563
1522,Pritchard,23549
1523,Masters,23533
1524,Gunn,23524
1525,Jeffries,23510
1526,Dooley,23481
1527,Pagan,23474
1528,Mcghee,23461
1529,Post,23458
1530,Montalvo,23454
1531,Zhou,23437
1532,Prado,23436
1533,Heard,23408
1534,Lord,23405
1535,Thao,23404
1536,Connelly,23398
1537,Driscoll,23385
1538,Dubois,23366
1539,Feldman,23356
1540,Coker,23348
1541,Dickey,23320
1542,Pollock,23310
1543,Kimball,23293
1544,Rainey,23291
1545,Ivey,23263
1546,Gee,23241
1547,Butts,23227
1548,Maher,23222
1549,Jewell,23187
1550,Barragan,23176
1551,Machado,23170
1552,Rubin,23165
1553,Reynoso,23143
1554,Wesley,23135
1555,Hidalgo,23134
1556,Cabral,23128
1557,Samuel,23125
1558,Lacy,23110
1559,Gallo,23056
1560,Egan,23048
1561,Aldridge,23034
1562,Swenson,23009
1563,Swan,23001
1564,Stratton,22983
1565,Hinkle,22983
1566,Butcher,22978
1567,Ornelas,22969
1568,Forrest,22954
1569,Colbert,22940
1570,Aleman,22927
1571,Rodriquez,22892
1572,Arrington,22840
1573,Goins,22837
1574,Whaley,22833
1575,Esposito,22789
1576,Neff,22764
1577,Mead,22727
1578,Casillas,22710
1579,Lilly,22662
1580,Biggs,22641
1581,Yeager,22634
1582,Godwin,22628
1583,Sprague,22610
1584,Rosen,22596
1585,Quintanilla,22581
1586,Otto,22558
1587,Billings,22553
1588,Connell,22552
1589,Temple,22549
1590,Boswell,22540
1591,Colvin,22499
1592,Koenig,22499
1593,Erwin,22496
1594,Tellez,22494
1595,Norwood,22461
1596,Milligan,22416
1597,Ames,22385
1598,Purcell,22383
1599,Ludwig,22380
1600,Souza,22373
1601,Huggins,22371
1602,Amador,22370
1603,Dunham,22362
1604,Goode,22356
1605,Kauffman,22353
1606,Piper,22329
1607,Oleary,22329
1608,Cuellar,22324
1609,Steward,22318
1610,Winn,22316
1611,Gary,22310
1612,Zhao,22301
1613,Sewell,22294
1614,Browne,22289
1615,Ramey,22287
1616,Davison,22276
1617,Clifford,22245
1618,Stahl,22211
1619,Ybarra,22211
1620,Samuels,22207
1621,Dukes,22187
1622,Sheridan,22177
1623,Snell,22177
1624,Vickers,22176
1625,Cartwright,22156
1626,Link,22137
1627,Blackmon,22130
1628,Bunch,22117
1629,Grimm,22103
1630,Meade,22091
1631,Silver,22052
1632,Ojeda,22045
1633,Geiger,22039
1634,Dodge,22035
1635,Kraft,22035
1636,Lujan,22021
1637,Babcock,22016
1638,Hand,22006
1639,Winkler,21993
1640,Painter,21969
1641,Regan,21951
1642,Bragg,21934
1643,Engel,21933
1644,Valadez,21859
1645,Carbajal,21838
1646,Redmond,21834
1647,Jarrett,21821
1648,Bolden,21819
1649,Wolff,21815
1650,Thorpe,21813
1651,Hassan,21801
1652,Hadley,21771
1653,Healy,21751
1654,Mcdonough,21739
1655,Shin,21735
1656,Grove,21732
1657,Block,21717
1658,Peacock,21712
1659,Ohara,21710
1660,Hammer,21709
1661,Feliciano,21667
1662,Winston,21667
1663,Betancourt,21663
1664,Beaver,21640
1665,Godinez,21640
1666,Kilgore,21627
1667,Mcgraw,21614
1668,Dahl,21598
1669,Diamond,21586
1670,Pimentel,21579
1671,Cornell,21558
1672,Arreola,21540
1673,Siegel,21536
1674,Hankins,21532
1675,Raines,21518
1676,Thacker,21512
1677,Sadler,21504
1678,Sotelo,21455
1679,Dugan,21455
1680,Cote,21446
1681,Bower,21445
1682,Miner,21439
1683,Brantley,21395
1684,Sheets,21384
1685,Sherwood,21384
1686,Pinto,21366
1687,Doss,21366
1688,Stiles,21357
1689,Willard,21352
1690,Waddell,21301
1691,Stanford,21295
1692,Latham,21277
1693,Zhu,21265
1694,Irvin,21263
1695,Matos,21258
1696,Gagnon,21208
1697,Carlton,21202
1698,Tidwell,21176
1699,Lovell,21171
1700,Hoyt,21169
1701,Spivey,21161
1702,Jean,21140
1703,Land,21116
1704,Patino,21113
1705,Marrero,21109
1706,Hager,21106
1707,Hurt,21037
1708,Ash,21030
1709,Hagan,21017
1710,Brito,21007
1711,Lanier,20997
1712,Zarate,20992
1713,Major,20977
1714,Escamilla,20958
1715,Otero,20937
1716,Henley,20934
1717,Dick,20923
1718,Voss,20911
1719,Greenberg,20897
1720,Finn,20852
1721,Venegas,20851
1722,Mcneal,20778
1723,Metzger,20771
1724,Coulter,20757
1725,Beal,20752
1726,Crump,20737
1727,Jorgensen,20731
1728,Maurer,20707
1729,Kearney,20706
1730,Cummins,20705
1731,Ferris,20703
1732,Milton,20703
1733,Timmons,20671
1734,Palma,20636
1735,Escalante,20626
1736,Cahill,20623
1737,Schaffer,20614
1738,Guidry,20600
1739,Yee,20591
1740,Kruse,20584
1741,Mcmullen,20545
1742,Hurd,20540
1743,Castle,20534
1744,Valdes,20527
1745,Mcwilliams,20523
1746,Leung,20496
1747,Holliday,20491
1748,Houser,20484
1749,Bassett,20482
1750,Thomason,20478
1751,Sapp,20448
1752,Tripp,20434
1753,Galvez,20425
1754,Eubanks,20424
1755,Hilliard,20377
1756,Crocker,20370
1757,Caruso,20367
1758,Alonzo,20367
1759,Barnard,20366
1760,Deal,20366
1761,Metz,20366
1762,Carlisle,20365
1763,Hargrove,20360
1764,Keenan,20353
1765,North,20343
1766,Dasilva,20338
1767,Ledesma,20311
1768,Messer,20306
1769,Westbrook,20284
1770,Root,20284
1771,Hackett,20278
1772,Posey,20263
1773,Fountain,20193
1774,Cornelius,20160
1775,Benoit,20160
1776,Barnhart,20157
1777,Rendon,20143
1778,Hannah,20138
1779,Pedersen,20135
1780,Stubbs,20134
1781,Starks,20130
1782,Sizemore,20116
1783,Epps,20112
1784,Olivas,20106
1785,Bergeron,20073
1786,Roper,20065
1787,Hightower,20065
1788,Paige,20063
1789,Urban,20058
1790,Boucher,20050
1791,Fontenot,20035
1792,Washburn,20030
1793,Farr,20011
1794,Melvin,20008
1795,Cullen,20000
1796,Hu,19999
1797,Mccollum,19990
1798,Betts,19983
1799,Coyle,19931
1800,Trotter,19927
1801,Wilhelm,19913
1802,Blount,19878
1803,Murdock,19873
1804,Street,19866
1805,Lockwood,19865
1806,Hinson,19857
1807,Rudolph,19854
1808,Waiters,19853
1809,Sepulveda,19851
1810,Duvall,19844
1811,Smiley,19829
1812,Casas,19777
1813,Doan,19760
1814,Mcqueen,19760
1815,Langston,19742
1816,Sheffield,19738
1817,Tackett,19737
1818,Locklear,19716
1819,Linares,19688
1820,Polanco,19688
1821,Marroquin,19661
1822,Connors,19637
1823,Trent,19630
1824,Carmichael,19628
1825,Toth,19606
1826,Rushing,19604
1827,Cody,19600
1828,Gamboa,19577
1829,Brewster,19564
1830,Shipley,19563
1831,Mena,19522
1832,Prieto,19520
1833,Gifford,19514
1834,Oliva,19513
1835,Layton,19504
1836,Gaston,19502
1837,Goodrich,19487
1838,Prater,19484
1839,Burger,19480
1840,Toledo,19474
1841,Lovett,19471
1842,Gipson,19470
1843,Arce,19464
1844,Wiseman,19439
1845,Dobson,19419
1846,Ledbetter,19417
1847,Arteaga,19410
1848,Penn,19409
1849,Jiang,19409
1850,Whitman,19399
1851,Burkett,19369
1852,Koehler,19368
1853,Christiansen,19340
1854,Sheldon,19339
1855,Pritchett,19334
1856,Paulson,19331
1857,Eddy,19321
1858,Rock,19313
1859,Roland,19311
1860,Aranda,19298
1861,Mccracken,19287
1862,Hyatt,19280
1863,Hanley,19240
1864,Arriaga,19236
1865,Engle,19226
1866,Story,19218
1867,Valentin,19211
1868,Yost,19210
1869,Langford,19208
1870,Herndon,19183
1871,Napier,19182
1872,Lai,19157
1873,Reeder,19155
1874,Mcneill,19152
1875,Levin,19144
1876,Landers,19144
1877,Mims,19139
1878,Brand,19135
1879,Delossantos,19131
1880,Vallejo,19117
1881,Lima,19109
1882,Cronin,19078
1883,Muhammad,19076
1884,Fitch,19060
1885,Gupta,19057
1886,Oliveira,19055
1887,Mccain,19032
1888,Medeiros,19031
1889,Kraus,19028
1890,Stacy,19010
1891,Pettit,19004
1892,Bateman,19001
1893,Pulido,18942
1894,Roche,18940
1895,Tobin,18932
1896,Zaragoza,18908
1897,Isaac,18903
1898,Spaulding,18902
1899,Keys,18899
1900,Sylvester,18896
1901,Nowak,18891
1902,Weir,18881
1903,Darling,18879
1904,Barrientos,18877
1905,Ogden,18860
1906,Mcclendon,18857
1907,Araujo,18856
1908,Sumner,18838
1909,Saavedra,18834
1910,Gillis,18834
1911,Landis,18826
1912,Caudill,18822
1913,Jacobsen,18820
1914,Overton,18820
1915,Diehl,18815
1916,Alarcon,18805
1917,Hedrick,18804
1918,Toney,18787
1919,Cheung,18765
1920,Darby,18757
1921,Thorne,18738
1922,Mansfield,18725
1923,Kyle,18721
1924,Dietz,18720
1925,Smallwood,18717
1926,Adair,18708
1927,Gold,18698
1928,Laird,18696
1929,Lacey,18691
1930,Christie,18681
1931,Pack,18678
1932,Vidal,18677
1933,Kiser,18674
1934,Peoples,18672
1935,Waite,18664
1936,Beyer,18641
1937,Desai,18638
1938,Banuelos,18636
1939,Spangler,18622
1940,Mondragon,18620
1941,Fair,18609
1942,Rizzo,18605
1943,Sands,18584
1944,Queen,18557
1945,Ledford,18532
1946,Allred,18526
1947,Bledsoe,18510
1948,Rhoades,18508
1949,Ricks,18506
1950,Spicer,18501
1951,Ordonez,18498
1952,Chavarria,18492
1953,Bryson,18486
1954,Hutton,18479
1955,Dobbs,18476
1956,Lay,18468
1957,Abel,18464
1958,Keen,18459
1959,Woody,18434
1960,Luke,18425
1961,Mchugh,18422
1962,Negron,18413
1963,Cope,18410
1964,Triplett,18408
1965,Hathaway,18401
1966,Salcedo,18387
1967,Presley,18384
1968,Ernst,18361
1969,Haywood,18360
1970,Putnam,18340
1971,Najera,18340
1972,Stapleton,18332
1973,Batista,18323
1974,Wilkes,18314
1975,Lopes,18310
1976,Richey,18296
1977,Oh,18285
1978,Keyes,18252
1979,Dill,18215
1980,Humphries,18201
1981,Youngblood,18197
1982,Capps,18194
1983,Cates,18190
1984,Covarrubias,18189
1985,Addison,18169
1986,Ha,18156
1987,Mcrae,18156
1988,Cao,18138
1989,Dickens,18123
1990,Judd,18110
1991,Barbosa,18106
1992,Hawley,18100
1993,Rahman,18097
1994,Crenshaw,18096
1995,Lackey,18082
1996,Varner,18081
1997,Staley,18080
1998,Kowalski,18077
1999,Kincaid,18075
2000,Moya,18071
2001,Vogt,18061
2002,Kimble,18040
2003,Barraza,18030
2004,Hay,18029
2005,Platt,18022
2006,Fernandes,18018
2007,Abreu,17998
2008,Doty,17965
2009,Crum,17944
2010,Yi,17934
2011,Corley,17931
2012,Flaherty,17926
2013,Drummond,17922
2014,Bernstein,17916
2015,Darnell,17915
2016,Hwang,17900
2017,Fong,17889
2018,Mccord,17875
2019,Akins,17868
2020,Bergman,17846
2021,Delong,17844
2022,Moreland,17832
2023,Lorenzo,17825
2024,Longoria,17818
2025,Pelletier,17808
2026,Sneed,17804
2027,Skaggs,17778
2028,Alcala,17758
2029,Munson,17745
2030,Eason,17714
2031,Keene,17711
2032,Paris,17707
2033,Shearer,17707
2034,Cerda,17703
2035,Lo,17687
2036,Marcus,17671
2037,Crain,17650
2038,Cagle,17647
2039,Bauman,17641
2040,Friend,17635
2041,Crespo,17629
2042,Calvert,17619
2043,Corcoran,17607
2044,Cornejo,17591
2045,Omalley,17588
2046,Albrecht,17581
2047,Mallory,17578
2048,Cavanaugh,17577
2049,Jaimes,17573
2050,Culver,17566
2051,Hope,17562
2052,Begay,17553
2053,Argueta,17540
2054,Granger,17539
2055,Grover,17534
2056,Michaels,17528
2057,Champion,17527
2058,Whittington,17517
2059,Aldrich,17509
2060,Heredia,17506
2061,Denny,17503
2062,Fagan,17501
2063,Waldron,17501
2064,Oakes,17499
2065,Hanks,17498
2066,Grossman,17484
2067,Neumann,17484
2068,Ashby,17482
2069,Vernon,17480
2070,Crowell,17467
2071,Blum,17458
2072,Jeffers,17455
2073,Mccormack,17449
2074,Mai,17445
2075,Dumas,17442
2076,Kenny,17429
2077,Ceja,17423
2078,Okeefe,17414
2079,Shultz,17395
2080,Cormier,17377
2081,Bain,17371
2082,Madsen,17364
2083,Cavazos,17361
2084,Burrows,17355
2085,Busch,17354
2086,Burroughs,17336
2087,Schuster,17325
2088,Bagley,17324
2089,Montero,17314
2090,Stringer,17300
2091,Whitt,17293
2092,Stallings,17269
2093,Eckert,17269
2094,Mcgovern,17257
2095,Boykin,17255
2096,Saldivar,17250
2097,Woodson,17242
2098,Oakley,17238
2099,Currie,17234
2100,Whittaker,17234
2101,Huddleston,17231
2102,Hoff,17223
2103,Staples,17217
2104,Mireles,17186
2105,Mohr,17180
2106,Ambrose,17178
2107,Bellamy,17167
2108,Mclain,17152
2109,Greco,17150
2110,Zimmer,17146
2111,Moseley,17130
2112,Quigley,17121
2113,Atwood,17112
2114,Brunson,17099
2115,Coon,17097
2116,Mott,17092
2117,Zambrano,17092
2118,Dinh,17081
2119,Hirsch,17072
2120,Keating,17060
2121,Chow,17059
2122,Dutton,17057
2123,Ferrer,17057
2124,Flood,17053
2125,Hooks,17053
2126,Read,17048
2127,Hobson,17043
2128,Bustos,17040
2129,Benedict,17036
2130,Vandyke,17030
2131,Troyer,16981
2132,Ham,16980
2133,Prescott,16975
2134,Shaver,16972
2135,Hoffmann,16966
2136,Lunsford,16962
2137,Grayson,16946
2138,Finney,16939
2139,Bueno,16936
2140,Cottrell,16930
2141,Whitlock,16927
2142,Bello,16915
2143,Frias,16911
2144,Knutson,16910
2145,Hussain,16909
2146,Hsu,16907
2147,Comer,16893
2148,Hawk,16884
2149,Hamlin,16871
2150,Ransom,16871
2151,Schwab,16870
2152,Gauthier,16852
2153,Haskins,16842
2154,Stovall,16827
2155,Rooney,16823
2156,Coe,16819
2157,Corral,16808
2158,Barrow,16801
2159,Torrez,16795
2160,Dupree,16794
2161,Eastman,16791
2162,Crandall,16781
2163,Nunn,16769
2164,Light,16769
2165,Almeida,16760
2166,Hawthorne,16758
2167,Pendleton,16751
2168,Naylor,16745
2169,Gerber,16732
2170,Schrader,16727
2171,Burnette,16717
2172,Maguire,16713
2173,Doran,16704
2174,Calloway,16689
2175,Bartley,16689
2176,Kohler,16686
2177,Purvis,16686
2178,Acuna,16683
2179,Ulrich,16668
2180,Chau,16667
2181,German,16661
2182,Schulte,16658
2183,Conroy,16651
2184,Hooker,16646
2185,Thayer,16625
2186,Gage,16614
2187,Nevarez,16607
2188,Jansen,16596
2189,Alaniz,16596
2190,Mcnair,16595
2191,Honeycutt,16587
2192,Baer,16587
2193,Rosenthal,16583
2194,Pickens,16577
2195,Balderas,16576
2196,Giordano,16569
2197,Pappas,16559
2198,Henning,16557
2199,Malloy,16546
2200,Schilling,16546
2201,Duff,16536
2202,Carrera,16533
2203,Burkhart,16526
2204,Adamson,16515
2205,Arnett,16499
2206,Reagan,16491
2207,Anguiano,16479
2208,Lincoln,16477
2209,Tamayo,16474
2210,Perdue,16464
2211,Easley,16459
2212,Hogue,16457
2213,Orourke,16457
2214,Rincon,16455
2215,Abernathy,16450
2216,Altman,16448
2217,Huston,16435
2218,Foote,16425
2219,Ennis,16419
2220,Whiting,16418
2221,Chadwick,16415
2222,Adler,16412
2223,Barney,16404
2224,Ontiveros,16382
2225,Ring,16381
2226,Rider,16352
2227,Joiner,16349
2228,Goldsmith,16346
2229,Baum,16334
2230,Ruffin,16324
2231,Laughlin,16323
2232,Rader,16320
2233,Baron,16308
2234,Trimble,16306
2235,Hare,16304
2236,Russ,16300
2237,Ahmad,16291
2238,Parr,16286
2239,Montanez,16281
2240,Aaron,16276
2241,Clinton,16263
2242,Woodall,16260
2243,Marcum,16246
2244,Dowling,16238
2245,Stoner,16204
2246,Mattson,16203
2247,Means,16203
2248,London,16195
2249,Adame,16193
2250,Bynum,16166
2251,Farias,16153
2252,Brannon,16136
2253,Cazares,16134
2254,Brenner,16114
2255,Ladd,16112
2256,Willoughby,16111
2257,Kinsey,16102
2258,Dozier,16091
2259,Hairston,16090
2260,Holguin,16090
2261,Shook,16070
2262,Faust,16066
2263,Deluca,16066
2264,Lyles,16062
2265,Dias,16044
2266,Felton,16044
2267,Mcnally,16039
2268,Schreiber,16034
2269,Earl,16027
2270,Berman,16025
2271,Schaeffer,16024
2272,Cheek,16020
2273,Fenton,16017
2274,Sams,16014
2275,Saylor,16010
2276,Robledo,16001
2277,Espino,15997
2278,Hauser,15981
2279,Cleary,15980
2280,Nugent,15977
2281,Boudreaux,15976
2282,Nickerson,15970
2283,Sorenson,15962
2284,Rowell,15952
2285,Coats,15943
2286,Yoon,15936
2287,Mast,15932
2288,Espinal,15924
2289,Ibrahim,15915
2290,Dietrich,15904
2291,Bruner,15898
2292,Valdivia,15895
2293,Jernigan,15889
2294,Schwarz,15884
2295,Gale,15866
2296,Chapa,15865
2297,Prather,15860
2298,Seals,15858
2299,Wetzel,15849
2300,Mock,15847
2301,Parham,15846
2302,Stjohn,15843
2303,Hutson,15835
2304,Aponte,15828
2305,Jolly,15827
2306,Stauffer,15821
2307,Goodson,15820
2308,Boston,15814
2309,Scruggs,15808
2310,Stoltzfus,15786
2311,Giron,15786
2312,Mccloud,15783
2313,Titus,15780
2314,Burnham,15775
2315,Grubbs,15773
2316,Redding,15767
2317,Tilley,15758
2318,Royal,15755
2319,Busby,15754
2320,Hillman,15738
2321,Cornett,15733
2322,Burr,15703
2323,Luu,15702
2324,Mosher,15672
2325,Coley,15671
2326,Hayward,15665
2327,Naranjo,15658
2328,Henriquez,15657
2329,Skelton,15624
2330,Cutler,15621
2331,Vergara,15618
2332,Mcgregor,15614
2333,Kerns,15614
2334,Goddard,15599
2335,Lombardo,15598
2336,Brunner,15593
2337,Rowley,15588
2338,Shipman,15581
2339,Corey,15569
2340,Craven,15567
2341,Talbot,15562
2342,Anders,15554
2343,Reaves,15550
2344,Hough,15549
2345,Iverson,15539
2346,Monahan,15533
2347,Beavers,15531
2348,Julian,15520
2349,Ceballos,15515
2350,Leary,15505
2351,Burk,15500
2352,Borden,15500
2353,Nagy,15497
2354,Chatman,15473
2355,Dow,15472
2356,Carlos,15462
2357,Antonio,15461
2358,Mckinnon,15450
2359,Tabor,15445
2360,Tinsley,15442
2361,Driver,15442
2362,Dawkins,15431
2363,Sauer,15430
2364,Elizondo,15419
2365,Vann,15416
2366,Wray,15405
2367,Trinh,15392
2368,Ruff,15383
2369,Sousa,15377
2370,Mahan,15375
2371,Leone,15364
2372,He,15363
2373,Bartholomew,15339
2374,Hinds,15337
2375,Call,15324
2376,Dowell,15320
2377,Kellogg,15317
2378,Horvath,15302
2379,Whitmore,15296
2380,Bianco,15278
2381,Jack,15256
2382,Pantoja,15249
2383,Negrete,15245
2384,Hearn,15234
2385,Thurston,15234
2386,Watt,15211
2387,Roque,15203
2388,Pyle,15180
2389,Kitchen,15170
2390,Guillory,15161
2391,Chong,15146
2392,Lemon,15140
2393,Kearns,15136
2394,Mohammed,15132
2395,Purdy,15126
2396,Lentz,15126
2397,Falcon,15125
2398,Flint,15123
2399,Delgadillo,15123
2400,Wagoner,15118
2401,Fajardo,15100
2402,Briones,15098
2403,Conn,15089
2404,Her,15089
2405,Armenta,15078
2406,Dobbins,15076
2407,Chester,15066
2408,Banda,15055
2409,Urbina,15055
2410,Mattingly,15050
2411,Beckman,15045
2412,Solorzano,15045
2413,Ruth,15012
2414,Starkey,15004
2415,Lind,14990
2416,Waggoner,14983
2417,Gannon,14981
2418,Meek,14970
2419,Puente,14966
2420,Bail,14957
2421,Isaacs,14951
2422,Brower,14950
2423,Yazzie,14949
2424,Strange,14948
2425,Boles,14946
2426,Mares,14931
2427,Wilburn,14928
2428,Malik,14925
2429,Priest,14915
2430,Michaud,14910
2431,Tejada,14903
2432,Irving,14896
2433,Farrar,14892
2434,Power,14890
2435,Gentile,14873
2436,Dent,14873
2437,Douglass,14862
2438,Lundy,14850
2439,Fay,14849
2440,Beebe,14847
2441,Chavis,14844
2442,Rea,14819
2443,Griffiths,14805
2444,Ireland,14800
2445,Marion,14777
2446,Lira,14758
2447,Schuler,14745
2448,Unger,14738
2449,Mojica,14737
2450,Rudd,14732
2451,Demarco,14731
2452,Hummel,14715
2453,Almanza,14708
2454,Merchant,14692
2455,Monroy,14673
2456,Grubb,14673
2457,Harman,14658
2458,Durbin,14650
2459,Gaytan,14647
2460,Baumann,14644
2461,Salter,14641
2462,Silverman,14636
2463,Meehan,14630
2464,Dennison,14629
2465,Knott,14622
2466,Perales,14593
2467,Francois,14593
2468,Mulligan,14590
2469,Stclair,14590
2470,Bliss,14588
2471,Wakefield,14587
2472,Kahn,14584
2473,Barth,14579
2474,Parnell,14560
2475,Dove,14560
2476,Noriega,14559
2477,Cloud,14555
2478,Stearns,14554
2479,Nagel,14545
2480,Weldon,14538
2481,Handy,14537
2482,Lorenz,14528
2483,Crook,14526
2484,Loomis,14518
2485,Laws,14511
2486,Salmon,14511
2487,Centeno,14510
2488,Roark,14509
2489,Hostetler,14505
2490,Herrington,14498
2491,Higginbotham,14489
2492,Carnes,14487
2493,Tobias,14482
2494,Soria,14477
2495,Limon,14472
2496,Diggs,14467
2497,Parish,14466
2498,Luong,14464
2499,Resendiz,14457
2500,Kelsey,14456
2501,Echols,14456
2502,Worthington,14452
2503,Barbour,14451
2504,Coles,14449
2505,Fournier,14449
2506,Starnes,14442
2507,Randle,14437
2508,Reardon,14435
2509,Coughlin,14434
2510,Vick,14421
2511,Jacques,14417
2512,Heim,14414
2513,Staton,14413
2514,Garay,14393
2515,Lawler,14387
2516,Bowser,14383
2517,Harms,14377
2518,Fierro,14371
2519,Pederson,14370
2520,Collazo,14369
2521,Mcmahan,14368
2522,Hershberger,14357
2523,Linton,14354
2524,Ogle,14354
